Date,Topic,Comment
"['03/21/2020, 12:24:51']",['Lake Worth'],"""This is a Banana Republic!"" Lake Worth Beach city commission meeting goes full Florida during debate on coronavirus emergency powers #BecauseFlorida https://t.co/EINHlSO3ep"
"['03/21/2020, 12:24:51']",['Lake Worth'],"“We cut people's utilities this week and made them pay — with what could have been their last check — to turn their lights off in a global health pandemic. But you don't care about that!” 

- Lake Worth Beach Commissioner @OmariJHardy calling out the mayor on coronavirus response https://t.co/0k2tASGSOy"
"['03/21/2020, 12:24:51']",['Lake Worth'],"Local governments are making a lot of the big COVID-19 decisions. 
This is what is happening in Lake Worth in Palm Beach County, Florida. City leaders yelling and accusations of city officials turning off residents' power during a pandemic. (45 cases in Palm Beach County) https://t.co/bwOYKuEzm5"
"['03/21/2020, 12:24:51']",['Lake Worth'],"RT @BillyCorben: ""This is a Banana Republic!"" Lake Worth Beach city commission meeting goes full Florida during debate on coronavirus emerg…"
"['03/21/2020, 12:24:51']",['QuaratineLife']," 

Semi-#QuaratineLife: when you can still get in the car and drive to a place where nobody goes in this season, and walk along the waterfront. 

What did you see today?

️ RT if you would rather be here now 

#SaturdayMorning #SaturdayMotivation #nature #corona #COVIDー19 https://t.co/cTumagNnjo"
"['03/21/2020, 12:24:51']",['QuaratineLife'],"#QuarantineHair
This is what I’m working with today. 
How are you all doing?
Happy Saturday from the #Quarantine, all!
#QuaratineLife #coronavirus #SaturdayMorning #lockdown #SocialDistancing #FlattenTheCurve #SaturdayThoughts #SaturdayMotivation #SaturdayVibes  #hair #afronation https://t.co/5UqhbjvZTq"
"['03/21/2020, 12:24:51']",['QuaratineLife'],"LOVE this!️@WMCActionNews5 Chief Meteorologist @RonChilders is reading a book to kids every day 1pm on Facebook. @btr08fan just delivered a bag of books sent by the @MEM_Library folks. Thanks y’all!
️️️
#COVID19 #QuaratineLife #Memphis #TakesAVillage https://t.co/nLZJxb44v6"
"['03/21/2020, 12:24:51']",['QuaratineLife'],Frontline Organizations Battling #COVID19 Need Our Help! Learn more and donate here: https://t.co/r1HbZnCpVx #coronavirus #QuaratineLife
"['03/21/2020, 12:24:51']",['QuaratineLife'],"RT @OkirikaLollipop: Black dress
Size: UK 8/10
Price: N3000

Grey dress
Size: UK 8/10
Price: N2500

#TachaHandWashChallenge #COVID #Q…"
"['03/21/2020, 12:24:51']",['QuaratineLife'],"This is how everyone in the world at large feels now.
#COVIDー19  #CoronavirusPandemic #Italy #ExtraSpecial Abuja Punch Ronaldinho #QuaratineLife https://t.co/9dW6FsZrcy"
"['03/21/2020, 12:24:51']",['QuaratineLife'],Fernando is rationing my food!...There may be another Covid19 related death in Toronto today #QuaratineLife #COVID19toronto #SaturdayMorning #Bloordale #comedian
"['03/21/2020, 12:24:51']",['QuaratineLife'],RT @DavidJechislo: It’s 2 in the morning and I’ve been laughing my ass off at this for the past 20 minutes...send help. #coronavirus #Quara…
"['03/21/2020, 12:24:51']",['TaylorToldTheTruth'],"TAYLOR SWIFT IS VINDICATED! Instead of apologies from everyone who joined the hate bandwagon, Swifties expect you to donate to all the causes helping the frontliners fighting the coronavirus. And that's on PERRY@ #TaylorToldTheTruth"
"['03/21/2020, 12:24:51']",['WorldPoetryDay'],"Poems can provide comfort in times of crisis, including amid the #COVID19 pandemic. 

On Saturday's #WorldPoetryDay, share a poem that has helped you during a difficult time. https://t.co/qiPMlAgoRz https://t.co/mhOcOZkcoa"
"['03/21/2020, 12:24:51']",['WorldPoetryDay'],"RT @UN: Poems can provide comfort in times of crisis, including amid the #COVID19 pandemic. 

On Saturday's #WorldPoetryDay, share a poem t…"
"['03/21/2020, 12:24:51']",['RIPLegend'],"RT @Chizi_Wa_Kisumu: Who's Online? 

Drop your Twitter handle for a quick follow up. Let's Gain 

#MUFC 
Doktari
#coronavirusinKenya 
Rua…"
"['03/21/2020, 12:24:51']",['Relief4Charities'],"RT @UnitedWayNews: ""With its global scope and its staying power, the coronavirus outbreak poses unprecedented challenges for charities and…"
"['03/21/2020, 12:24:51']",['Relief4Charities'],"As our nation recovers from this pandemic, cancer patients will rely on critical services from charitable organizations like @AmericanCancer.  I’m asking @SenWhitehouse to please provide relief for charities in the coronavirus package. #Relief4Charities"
"['03/21/2020, 12:24:51']",['Relief4Charities'],"RT @UnitedWayNews: ""With its global scope and its staying power, the coronavirus outbreak poses unprecedented challenges for charities and…"
"['03/21/2020, 12:24:51']",['Relief4Charities'],"As our nation recovers from this pandemic, cancer patients will rely on critical services from charitable organizations like @AmericanCancer.  I’m asking @SenGaryPeters to please provide relief for charities in the coronavirus package. #Relief4Charities"
"['03/21/2020, 12:24:51']",['Relief4Charities'],"""With its global scope and its staying power, the coronavirus outbreak poses unprecedented challenges for charities and nonprofit groups that rely on donations""reports @AP @CraryAP #Relief4Charities

Virus Outbreak Poses Massive Challenges for US Charities https://t.co/o1hvrvxGL2"
"['03/21/2020, 12:24:51']",['Relief4Charities'],"As our nation recovers from this pandemic, cancer patients will rely on critical services from charitable organizations like @AmericanCancer.  I’m asking @SenStabenow to please provide relief for charities in the coronavirus package. #Relief4Charities"
"['03/21/2020, 12:24:51']",['Relief4Charities'],"As our nation recovers from this pandemic, cancer patients will rely on critical services from charitable organizations like @AmericanCancer.  I’m asking @SenJackReed to please provide relief for charities in the coronavirus package. #Relief4Charities"
"['03/21/2020, 12:24:51']",['Relief4Charities'],"As our nation recovers from this pandemic, cancer patients will rely on critical services from charitable organizations like @AmericanCancer.  I’m asking @senrobportman to please provide relief for charities in the coronavirus package. #Relief4Charities https://t.co/7iFd49I9Gi"
"['03/21/2020, 12:24:51']",['Relief4Charities'],"#RepMarkWalker For 175 years the Y has served communities-especially in times of need. Now the Y is crucial in combating the difficulties caused by COVID19. From serving meals to providing emergency child care the Y needs your support.
#Relief4Charities  #YLovesNC"
"['03/21/2020, 12:24:51']",['Relief4Charities'],"RT @NatlCouncilNPs: Thank you, @WhipClyburn, for calling for relief for #nonprofits affected by #COVID19 We urge all members of Congress to…"
"['03/21/2020, 12:24:51']",['Relief4Charities'],"@senrobportman @robportman please provide relief for charities in the coronavirus package. #Relief4Charities Our cancer pts depend on this for care and information, as well as other chronically ill pts."
"['03/21/2020, 12:24:51']",['smwknd'],A social media speaker just asked 150 people online what one word describes their feelings. This is the way the word cloud looked after the first 80 respondents. #coronavirus #smwknd https://t.co/HmXDN45ogw
"['03/21/2020, 12:24:51']",['smwknd'],"#WorthyCovid19Projects - put it on your ideas when you tweet, says @Sree. My idea today, heartwarming if not worthy: Put up holiday lights bc ... why not? #COVID19 #smwknd https://t.co/jqxoLG1uwb"
"['03/21/2020, 22:21:17']",['Kenny Rogers'],"RT @RockyMntnMike: In honor of Kenny Rogers, I’m going to record “You picked a fine time to leave me, Global Pandemic Response Team...”. #M…"
"['03/21/2020, 22:21:17']",['StayAtHome'],"12 MOH healthcare workers and 3 from the private healthcare sector have been infected by the COVID-19 virus.

 One of 12 MOH staff is currently in ICU on ventilatory support. 

Our simple message to the public today: Please help us to help you. #StayAtHome"
"['03/21/2020, 22:21:17']",['StayAtHome'],"WATCH: Dr Emily Landon of @UChicagoMed on how #StayAtHome &amp; #SocialDistancing protect us from #COVID19.

""It's hard to feel like you're saving the world while watching Netflix on your couch. But if we do this right—nothing happens—&amp; nothing means nothing happened to your family."" https://t.co/i32a7Rq5FT"
"['03/21/2020, 22:21:17']",['StayAtHome'],Everyone has a role to play to reduce &amp; slow transmission of #COVID19. Physical or social distancing is one way to prevent the spread of COVID-19. This means avoiding crowded places and maintaining distance from others. More prevention tips: https://t.co/bUyobRpOe4. #StayAtHome https://t.co/UMbF3UG7vU
"['03/21/2020, 22:21:17']",['StayAtHome'],"RT @accidentallyme1: If you could bring back one TV show that was canceled, which one would you pick?  #SaturdayThoughts
#COVID19
#StayAtH…"
"['03/21/2020, 22:21:17']",['SaturdayMorning']," 

Semi-#QuaratineLife: when you can still get in the car and drive to a place where nobody goes in this season, and walk along the waterfront. 

What did you see today?

️ RT if you would rather be here now 

#SaturdayMorning #SaturdayMotivation #nature #corona #COVIDー19 https://t.co/cTumagNnjo"
"['03/21/2020, 22:21:17']",['WhenThisIsAllOver'],"If there is one thing you listen to today of the unfolding war in UK, let it be this. 

Dr Jack. An ICU Consultant. 

Listen and weep.

Then please, please, stay at home.

https://t.co/Xm5tIjVwE8

#CoronaCrisisuk #WhenThisIsAllOver #COVIDー19"
"['03/21/2020, 22:21:17']",['WhenThisIsAllOver'],#WhenThisIsAllOver let's finally join every other major country on earth and treat healthcare as the human right that it is and paid sick leave as the worker right that it is. #CoronavirusPandemic
"['03/21/2020, 22:21:17']",['WhenThisIsAllOver'],"RT @VegJen: Canada - world leader... and hidden atrocities: the perfect breeding ground for another #coronavirus. You can take action now,…"
"['03/21/2020, 22:21:17']",['six pack'],RT @TomMcNaught1: @JohnCornyn Get a grip Senator. Weren’t you the one just recently making light of the epidemic with yourself pictured wit…
"['03/21/2020, 22:21:17']",['Through the Years'],"Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 accessories will be a little Nintendo Switch, a tiny thing of Clorox wipes and fake bread that she learned to bake herself from a YouTube video."
"['03/21/2020, 22:21:17']",['Through the Years'],"For nearly 175 years, NYPD cops have been protecting our city, and leading New Yorkers through some of the toughest times in history. Our fight against #COVID19 will be no different. Together, we move forward — and NY’s Finest will be keeping everyone safe. https://t.co/dsknii6uqD"
"['03/21/2020, 22:21:17']",['Through the Years'],"I know I speak for many when I say that the kind of leadership @realDonaldTrump is showing amidst this #coronavirus emergency is the kind of leadership we want for four more years, to guide us through future problems.

Who agrees?

#KeepAmericaGreat
#KAG
#MAGA
#Election2020"
"['03/21/2020, 22:21:17']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 22:21:17']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 22:21:17']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 22:21:17']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 22:21:17']",['Through the Years'],"RT @reardon_shaun: Another day of #coronavirus, another day of Morrison thanking #QANTAS. The company who’s boss takes $23 Million a year,…"
"['03/21/2020, 22:21:17']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 22:21:17']",['Through the Years'],RT @CarolineMoss: Just realized in 25 years there’s gonna be an American Girl doll who lived through the coronavirus pandemic and her $86 a…
"['03/21/2020, 22:21:17']",['Azithromycin'],"Please don't take hydroxychloroquine (Plaquenil) plus Azithromycin for #COVID19 UNLESS your doctor prescribes it. Both drugs affect the QT interval of your heart and can lead to arrhythmias and sudden death, especially if you are taking other meds or have a heart condition."
"['03/21/2020, 22:21:17']",['Azithromycin'],@realDonaldTrump The combination of hydroxychloroquine and azithromycin to treat the coronavirus has not been proven safe and effective through large scale clinical trials. There is only anecdotal evidence from case reports in countries overseas. Promising them as miracle drugs gives false hope.
"['03/21/2020, 22:21:17']",['Azithromycin'],"Dr. Fauci was asked about President Trump's tweet about HYDROXYCHLOROQUINE &amp; AZITHROMYCIN.

He said the ""anecdotal reports ... may be true,"" and that the President's message of ""hope for people"" with #coronavirus is ""not unreasonable"" &amp; ""not incompatible"" with total confirmation. https://t.co/B1bUjUTkDH"
"['03/21/2020, 22:21:17']",['Azithromycin'],"Dishonest media is cherrypicking in order to mislead &amp; spread fear!

Dr. Fauci said the ""anecdotal reports"" about HYDROXYCHLOROQUINE &amp; AZITHROMYCIN ""may be true.""

He said the President's message of ""hope for people"" with #coronavirus is ""not unreasonable"" https://t.co/B1bUjUTkDH https://t.co/4FMQPcwJsW"
